incidente_id,tipo_registro_key,date_key,ubicacion_key,vehicle_type_key,person_key,route_key,accident_type_key,event_type_key,severity_key,positive_alcohol,positive_drug,cord_key
19530,1,20240524,12141,2.0,51.0,,6.0,,2.0,N,S,55.0
19531,1,20240524,15910,2.0,62.0,48.0,8.0,,3.0,N,N,55.0
19532,1,20240524,16694,2.0,14.0,,4.0,,4.0,N,N,7463.0
19533,1,20240524,7118,8.0,30.0,575.0,11.0,,7.0,S,N,7463.0
19534,1,20240525,6569,26.0,23.0,347.0,4.0,,4.0,S,N,7464.0
19535,1,20240525,8147,2.0,7.0,513.0,10.0,,4.0,N,N,7464.0
19536,1,20240524,12181,1.0,14.0,,2.0,,4.0,N,N,7465.0
19537,1,20240524,90,1.0,14.0,572.0,1.0,,4.0,N,S,7465.0
19538,1,20240524,16352,2.0,5.0,4.0,3.0,,2.0,N,N,7465.0
19539,1,20240524,6252,2.0,6.0,29.0,3.0,,1.0,N,S,7465.0
19540,1,20240521,8138,2.0,7.0,402.0,2.0,,4.0,N,N,7466.0
19541,1,20240521,4498,2.0,14.0,639.0,6.0,,4.0,N,S,7466.0
19542,1,20240521,2040,2.0,57.0,282.0,11.0,,4.0,N,S,7466.0
19543,1,20240521,9041,2.0,20.0,,2.0,,4.0,N,N,7466.0
19544,1,20240525,8162,2.0,21.0,613.0,2.0,,2.0,N,S,7467.0
19545,1,20240525,9888,2.0,7.0,258.0,10.0,,9.0,N,N,7467.0
19546,1,20240525,11713,9.0,8.0,598.0,8.0,,4.0,N,S,7468.0
19547,1,20240525,9616,2.0,26.0,478.0,8.0,,3.0,N,N,7468.0
19548,1,20240525,15478,10.0,3.0,549.0,3.0,,3.0,N,S,7469.0
19549,1,20240525,13876,5.0,1.0,469.0,5.0,,6.0,N,N,7469.0
19550,1,20240525,16873,2.0,48.0,222.0,2.0,,4.0,S,N,7470.0
19551,1,20240525,14624,2.0,14.0,437.0,7.0,,4.0,N,N,7470.0
19552,1,20240525,16532,2.0,14.0,619.0,8.0,,4.0,N,S,7470.0
19553,1,20240524,14376,3.0,8.0,15.0,3.0,,2.0,N,S,7471.0
19554,1,20240524,4396,2.0,3.0,482.0,11.0,,2.0,N,N,7471.0
19555,1,20240525,10038,2.0,23.0,31.0,11.0,,4.0,N,N,7472.0
19556,1,20240525,2502,2.0,5.0,515.0,3.0,,4.0,S,N,7472.0
19557,1,20240525,10620,2.0,23.0,439.0,4.0,,2.0,N,N,7473.0
19558,1,20240525,17171,2.0,23.0,339.0,3.0,,4.0,N,N,7473.0
19559,1,20240525,13173,15.0,7.0,85.0,6.0,,5.0,S,N,225.0
19560,1,20240525,1755,2.0,3.0,327.0,4.0,,4.0,N,N,7474.0
19561,1,20240525,8034,2.0,8.0,163.0,8.0,,9.0,S,N,7475.0
19562,1,20240525,6571,2.0,14.0,103.0,6.0,,4.0,N,N,7475.0
19563,1,20240525,14808,2.0,14.0,347.0,11.0,,4.0,N,N,7475.0
19564,1,20240525,1371,2.0,7.0,553.0,2.0,,4.0,S,S,7476.0
19565,1,20240525,2728,7.0,28.0,,11.0,,2.0,N,N,7477.0
19566,1,20240525,3761,2.0,19.0,,10.0,,4.0,N,S,7477.0
19567,1,20240525,14466,2.0,7.0,542.0,9.0,,2.0,S,N,7478.0
19568,1,20240525,346,2.0,5.0,633.0,0.0,,4.0,N,S,7479.0
19569,1,20240525,6333,2.0,6.0,601.0,2.0,,6.0,N,S,7479.0
19570,1,20240524,4652,7.0,26.0,372.0,7.0,,4.0,N,N,7480.0
19571,1,20240524,3736,2.0,8.0,5.0,5.0,,4.0,N,N,7480.0
19572,1,20240524,3541,2.0,19.0,297.0,6.0,,4.0,N,N,7480.0
19573,1,20240524,7534,2.0,23.0,361.0,1.0,,3.0,N,N,2704.0
19574,1,20240524,333,2.0,18.0,436.0,4.0,,7.0,N,N,2704.0
19575,1,20240525,16627,5.0,3.0,165.0,1.0,,1.0,N,N,7481.0
19576,1,20240524,146,7.0,23.0,431.0,3.0,,2.0,N,S,7482.0
19577,1,20240524,903,7.0,5.0,73.0,5.0,,2.0,N,N,7482.0
19578,1,20240524,12576,7.0,62.0,636.0,3.0,,2.0,N,S,7482.0
19579,1,20240524,5010,2.0,4.0,251.0,2.0,,2.0,N,S,7482.0
19580,1,20240524,1886,2.0,26.0,43.0,8.0,,2.0,N,S,7482.0
19581,1,20240524,2522,2.0,26.0,340.0,3.0,,2.0,N,N,7482.0
19582,1,20240524,8648,2.0,54.0,56.0,3.0,,2.0,N,N,7482.0
19583,1,20240525,2028,2.0,26.0,480.0,0.0,,4.0,N,S,7483.0
19584,1,20240525,16502,2.0,32.0,51.0,6.0,,4.0,N,N,7483.0
19585,1,20240525,5473,2.0,36.0,232.0,6.0,,4.0,N,S,7484.0
19586,1,20240525,4784,2.0,81.0,642.0,3.0,,4.0,N,N,7484.0
19587,1,20240525,6199,9.0,28.0,633.0,1.0,,4.0,N,N,7485.0
19588,1,20240525,5092,20.0,5.0,554.0,7.0,,4.0,N,N,7485.0
19589,1,20240525,13324,2.0,26.0,353.0,6.0,,7.0,N,N,7486.0
19590,1,20240525,7363,2.0,2.0,639.0,2.0,,4.0,N,S,7486.0
19591,1,20240525,2937,3.0,6.0,449.0,10.0,,1.0,N,N,7487.0
19592,1,20240525,17122,12.0,18.0,233.0,3.0,,2.0,N,N,7487.0
19593,1,20240525,10442,4.0,7.0,463.0,9.0,,8.0,N,S,7488.0
19594,1,20240525,9292,2.0,48.0,66.0,10.0,,1.0,N,N,7489.0
19595,1,20240525,10734,2.0,4.0,586.0,2.0,,2.0,N,N,7489.0
19596,1,20240525,2336,2.0,4.0,326.0,5.0,,2.0,N,N,7489.0
19597,1,20240525,2217,2.0,14.0,157.0,4.0,,4.0,N,N,7490.0
19598,1,20240525,7695,2.0,14.0,165.0,4.0,,2.0,N,N,7490.0
19599,1,20240525,171,2.0,7.0,81.0,2.0,,4.0,N,S,7491.0
19600,1,20240525,3924,2.0,17.0,226.0,4.0,,3.0,N,N,7491.0
19601,1,20240525,1162,2.0,10.0,581.0,1.0,,4.0,N,N,7491.0
19602,1,20240525,10156,2.0,11.0,253.0,0.0,,4.0,N,N,7491.0
19603,1,20240525,2808,2.0,47.0,231.0,2.0,,4.0,N,N,7491.0
19604,1,20240525,143,2.0,39.0,466.0,11.0,,4.0,N,N,3059.0
19605,1,20240524,2132,12.0,32.0,448.0,10.0,,3.0,N,N,7492.0
19606,1,20240524,9549,2.0,7.0,541.0,3.0,,2.0,N,N,7492.0
19607,1,20240524,15020,2.0,48.0,104.0,3.0,,2.0,N,N,7492.0
19608,1,20240524,4358,2.0,17.0,,0.0,,2.0,N,N,7492.0
19609,1,20240524,11112,2.0,56.0,487.0,11.0,,5.0,N,N,7492.0
19610,1,20240525,13046,7.0,26.0,186.0,1.0,,2.0,N,S,7493.0
19611,1,20240525,11162,2.0,8.0,481.0,3.0,,1.0,N,N,7493.0
19612,1,20240525,13001,2.0,26.0,223.0,10.0,,1.0,N,N,7494.0
19613,1,20240525,3792,2.0,70.0,13.0,7.0,,8.0,N,N,7494.0
19614,1,20240525,1218,2.0,26.0,264.0,1.0,,8.0,N,N,2365.0
19615,1,20240525,9557,2.0,6.0,,7.0,,4.0,N,S,2365.0
19616,1,20240525,9020,4.0,22.0,622.0,7.0,,3.0,N,N,7495.0
19617,1,20240525,1216,2.0,7.0,96.0,7.0,,2.0,N,N,7495.0
19618,1,20240525,13141,7.0,14.0,283.0,1.0,,7.0,N,N,7496.0
19619,1,20240525,257,2.0,14.0,226.0,11.0,,8.0,N,N,7496.0
19620,1,20240525,2383,2.0,3.0,229.0,3.0,,4.0,N,N,2538.0
19621,1,20240525,12814,2.0,3.0,305.0,8.0,,4.0,N,N,2538.0
19622,1,20240525,5226,2.0,9.0,303.0,2.0,,4.0,N,N,2538.0
19623,1,20240525,5853,2.0,9.0,,3.0,,4.0,N,N,2538.0
19624,1,20240525,10833,2.0,57.0,522.0,1.0,,4.0,N,S,2538.0
19625,1,20240525,12736,2.0,33.0,588.0,3.0,,4.0,N,N,2538.0
19626,1,20240525,12034,4.0,3.0,537.0,2.0,,3.0,N,N,6745.0
19627,1,20240525,706,2.0,48.0,,6.0,,8.0,N,S,6745.0
19628,1,20240525,14790,2.0,36.0,640.0,3.0,,4.0,N,N,7497.0
19629,1,20240525,6889,2.0,3.0,312.0,0.0,,4.0,N,N,7497.0
19630,1,20240525,15446,2.0,56.0,207.0,3.0,,5.0,N,S,7497.0
19631,1,20240525,8299,2.0,57.0,209.0,6.0,,4.0,N,N,7497.0
19632,1,20240525,16504,2.0,33.0,352.0,3.0,,4.0,N,N,7497.0
19633,1,20240525,11589,2.0,5.0,50.0,0.0,,2.0,N,S,7498.0
19634,1,20240525,5856,2.0,71.0,182.0,7.0,,2.0,N,S,7498.0
19635,1,20240525,7138,1.0,22.0,191.0,8.0,,3.0,N,S,7499.0
19636,1,20240525,15002,2.0,26.0,33.0,4.0,,2.0,N,N,7499.0
19637,1,20240525,6525,7.0,1.0,123.0,7.0,,4.0,S,N,7500.0
19638,1,20240525,2804,7.0,97.0,320.0,7.0,,6.0,N,N,7500.0
19639,1,20240525,4870,2.0,32.0,552.0,10.0,,5.0,N,N,816.0
19640,1,20240525,4684,8.0,21.0,525.0,3.0,,4.0,N,N,816.0
19641,1,20240525,16884,2.0,14.0,455.0,1.0,,4.0,N,N,7501.0
19642,1,20240525,11627,2.0,27.0,402.0,4.0,,4.0,N,N,7501.0
19643,1,20240525,13326,2.0,4.0,395.0,4.0,,2.0,N,N,7502.0
19644,1,20240525,7224,2.0,22.0,382.0,5.0,,2.0,N,S,7503.0
19645,1,20240525,10493,2.0,28.0,357.0,2.0,,4.0,N,N,7503.0
19646,1,20240525,6897,2.0,23.0,560.0,3.0,,5.0,N,S,7504.0
19647,1,20240525,3745,2.0,23.0,211.0,8.0,,2.0,N,S,7504.0
19648,1,20240525,2586,7.0,4.0,566.0,6.0,,4.0,N,N,7505.0
19649,1,20240525,3085,2.0,14.0,350.0,9.0,,4.0,N,S,7505.0
19650,1,20240525,11136,9.0,8.0,560.0,10.0,,2.0,N,N,7506.0
19651,1,20240525,10350,2.0,5.0,386.0,9.0,,2.0,N,N,7506.0
19652,1,20240525,3743,2.0,3.0,399.0,11.0,,4.0,N,S,7507.0
19653,1,20240525,4140,2.0,23.0,292.0,7.0,,4.0,N,N,7507.0
19654,1,20240525,16696,2.0,4.0,550.0,3.0,,2.0,N,N,7508.0
19655,1,20240525,7802,2.0,6.0,104.0,3.0,,3.0,N,N,7508.0
19656,1,20240525,9990,2.0,58.0,1.0,9.0,,2.0,N,N,7508.0
19657,1,20240525,14652,2.0,4.0,310.0,2.0,,4.0,S,N,7509.0
19658,1,20240525,17057,2.0,5.0,602.0,8.0,,4.0,N,S,7509.0
19659,1,20240525,15761,2.0,14.0,370.0,3.0,,4.0,N,N,7510.0
19660,1,20240525,957,2.0,14.0,507.0,8.0,,4.0,N,N,7510.0
19661,1,20240525,9244,2.0,3.0,,2.0,,4.0,N,N,7511.0
19662,1,20240525,10970,2.0,26.0,,2.0,,4.0,N,S,7511.0
19663,1,20240525,6315,2.0,3.0,544.0,2.0,,4.0,N,N,7512.0
19664,1,20240525,5173,2.0,32.0,479.0,9.0,,4.0,N,S,7512.0
19665,1,20240525,15490,2.0,23.0,17.0,2.0,,4.0,N,N,7513.0
19666,1,20240525,15956,2.0,5.0,59.0,2.0,,1.0,N,S,7513.0
19667,1,20240525,16121,2.0,46.0,,1.0,,2.0,N,N,7513.0
19668,1,20240525,1147,4.0,21.0,47.0,1.0,,2.0,N,N,7514.0
19669,1,20240525,6079,4.0,9.0,599.0,1.0,,3.0,N,N,7514.0
19670,1,20240525,2459,2.0,48.0,103.0,1.0,,2.0,N,N,7514.0
19671,1,20240525,7898,2.0,10.0,546.0,5.0,,2.0,N,N,7514.0
19672,1,20240525,5910,2.0,23.0,549.0,8.0,,4.0,N,S,7515.0
19673,1,20240525,11070,2.0,6.0,463.0,2.0,,4.0,N,N,7515.0
19674,1,20240525,870,2.0,12.0,,9.0,,4.0,N,S,7515.0
19675,1,20240525,10425,2.0,59.0,389.0,5.0,,4.0,N,S,7515.0
19676,1,20240525,250,2.0,44.0,569.0,0.0,,4.0,N,N,7515.0
19677,1,20240526,11680,12.0,4.0,576.0,2.0,,4.0,N,N,7516.0
19678,1,20240526,514,2.0,5.0,,9.0,,4.0,N,N,7516.0
19679,1,20240526,4962,2.0,13.0,378.0,2.0,,4.0,N,S,7516.0
19680,1,20240526,17153,2.0,26.0,69.0,1.0,,2.0,S,N,3761.0
19681,1,20240526,15335,2.0,1.0,58.0,1.0,,4.0,N,S,3761.0
19682,1,20240526,12895,2.0,3.0,108.0,1.0,,8.0,N,N,7517.0
19683,1,20240526,15926,2.0,14.0,285.0,1.0,,2.0,N,N,7517.0
19684,1,20240526,2158,8.0,3.0,,8.0,,3.0,N,S,7518.0
19685,1,20240526,6427,3.0,1.0,570.0,11.0,,7.0,N,N,7519.0
19686,1,20240526,275,10.0,8.0,113.0,5.0,,5.0,S,N,7520.0
19687,1,20240526,11207,2.0,3.0,447.0,3.0,,4.0,N,N,7521.0
19688,1,20240526,4959,2.0,19.0,600.0,3.0,,4.0,N,N,7521.0
19689,1,20240526,12256,2.0,7.0,25.0,9.0,,2.0,N,N,7522.0
19690,1,20240526,4833,2.0,4.0,639.0,7.0,,9.0,N,N,7522.0
19691,1,20240526,15216,2.0,14.0,380.0,6.0,,1.0,N,N,7523.0
19692,1,20240526,5680,8.0,8.0,82.0,4.0,,1.0,N,N,7523.0
19693,1,20240526,13975,5.0,14.0,364.0,4.0,,4.0,N,S,7524.0
19694,1,20240526,13635,7.0,14.0,572.0,2.0,,4.0,N,N,7524.0
19695,1,20240526,2777,2.0,1.0,239.0,5.0,,4.0,S,S,7524.0
19696,1,20240526,2899,2.0,14.0,392.0,4.0,,4.0,N,N,7524.0
19697,1,20240526,6195,2.0,14.0,475.0,10.0,,4.0,N,N,7524.0
19698,1,20240526,10374,2.0,23.0,421.0,4.0,,4.0,N,N,7525.0
19699,1,20240525,11320,1.0,3.0,,5.0,,7.0,N,S,7526.0
19700,1,20240525,14965,2.0,26.0,,1.0,,2.0,N,S,7526.0
19701,1,20240526,14080,2.0,4.0,186.0,8.0,,2.0,S,N,7527.0
19702,1,20240526,484,2.0,14.0,203.0,0.0,,4.0,N,N,7527.0
19703,1,20240526,215,2.0,9.0,344.0,8.0,,5.0,N,S,7527.0
19704,1,20240526,17051,2.0,23.0,,10.0,,2.0,N,N,7528.0
19705,1,20240526,8281,2.0,14.0,473.0,7.0,,4.0,N,N,7528.0
19706,1,20240526,3459,2.0,14.0,243.0,2.0,,4.0,N,N,7529.0
19707,1,20240526,15072,2.0,3.0,31.0,11.0,,4.0,N,S,7529.0
19708,1,20240525,4766,2.0,3.0,68.0,7.0,,4.0,N,N,7530.0
19709,1,20240526,1188,2.0,14.0,210.0,4.0,,4.0,N,N,7531.0
19710,1,20240526,1892,4.0,23.0,582.0,7.0,,7.0,N,N,7532.0
19711,1,20240526,12034,2.0,1.0,,8.0,,2.0,N,N,7532.0
19712,1,20240526,15828,5.0,8.0,469.0,7.0,,2.0,N,N,7533.0
19713,1,20240526,8571,9.0,1.0,616.0,7.0,,2.0,N,N,7534.0
19714,1,20240526,4145,2.0,36.0,459.0,11.0,,2.0,N,N,7534.0
19715,1,20240526,7891,2.0,19.0,,11.0,,7.0,N,N,7535.0
19716,1,20240526,13584,2.0,28.0,312.0,7.0,,4.0,N,S,7535.0
19717,1,20240526,2335,10.0,7.0,238.0,0.0,,4.0,N,N,7536.0
19718,1,20240526,4443,7.0,28.0,23.0,3.0,,4.0,N,N,7536.0
19719,1,20240526,5143,2.0,8.0,413.0,9.0,,3.0,S,N,7537.0
19720,1,20240526,16695,2.0,32.0,368.0,9.0,,2.0,N,N,7537.0
19721,1,20240526,1900,2.0,69.0,421.0,3.0,,2.0,N,N,7537.0
19722,1,20240526,1891,2.0,66.0,593.0,3.0,,2.0,N,N,7537.0
19723,1,20240526,3284,2.0,18.0,244.0,8.0,,2.0,N,S,7538.0
19724,1,20240526,6082,8.0,4.0,544.0,7.0,,8.0,N,N,7538.0
19725,1,20240526,9969,7.0,8.0,355.0,3.0,,5.0,N,S,7539.0
19726,1,20240526,12569,2.0,1.0,231.0,3.0,,2.0,N,N,7539.0
19727,1,20240526,1416,2.0,3.0,17.0,6.0,,2.0,N,N,7540.0
19728,1,20240526,14008,2.0,28.0,,6.0,,2.0,N,N,7540.0
19729,1,20240526,8627,2.0,10.0,121.0,6.0,,4.0,N,N,7540.0
19730,1,20240526,1715,2.0,50.0,60.0,7.0,,4.0,N,N,7540.0
19731,1,20240526,7373,3.0,2.0,494.0,8.0,,3.0,N,S,7541.0
19732,1,20240526,15942,12.0,14.0,409.0,8.0,,4.0,N,N,7542.0
19733,1,20240526,16774,2.0,7.0,405.0,2.0,,2.0,N,S,7542.0
19734,1,20240526,16319,2.0,39.0,504.0,1.0,,4.0,N,N,7542.0
19735,1,20240526,7360,20.0,1.0,,2.0,,4.0,N,N,2242.0
19736,1,20240526,11096,2.0,18.0,643.0,2.0,,1.0,N,N,2242.0
19737,1,20240526,1759,8.0,80.0,442.0,11.0,,5.0,N,N,7543.0
19738,1,20240526,4399,15.0,21.0,608.0,8.0,,1.0,N,N,7544.0
19739,1,20240526,14244,2.0,14.0,65.0,8.0,,4.0,N,S,7544.0
19740,1,20240526,5939,2.0,32.0,251.0,4.0,,4.0,N,S,7545.0
19741,1,20240526,3282,2.0,5.0,3.0,4.0,,6.0,N,N,7545.0
19742,1,20240525,4973,4.0,26.0,547.0,6.0,,1.0,N,N,7546.0
19743,1,20240525,944,2.0,23.0,505.0,5.0,,2.0,N,N,7546.0
19744,1,20240525,14972,2.0,15.0,364.0,11.0,,2.0,N,S,7546.0
19745,1,20240525,12641,2.0,15.0,298.0,10.0,,2.0,N,S,7546.0
19746,1,20240525,5375,2.0,66.0,,1.0,,2.0,N,N,7546.0
19747,1,20240525,4979,2.0,18.0,,3.0,,7.0,N,N,7547.0
19748,1,20240525,8599,2.0,1.0,605.0,3.0,,2.0,N,S,7547.0
19749,1,20240525,15744,6.0,3.0,,9.0,,4.0,N,S,7548.0
19750,1,20240525,7568,2.0,14.0,123.0,4.0,,4.0,N,N,7548.0
19751,1,20240525,15766,2.0,14.0,604.0,1.0,,4.0,N,N,7548.0
19752,1,20240526,3112,2.0,48.0,439.0,4.0,,2.0,S,S,7549.0
19753,1,20240526,1225,2.0,9.0,403.0,11.0,,1.0,N,N,7549.0
19754,1,20240526,13130,2.0,6.0,222.0,10.0,,2.0,N,N,7550.0
19755,1,20240526,8136,2.0,13.0,515.0,6.0,,1.0,N,S,7550.0
19756,1,20240526,55,2.0,4.0,228.0,2.0,,4.0,N,S,1852.0
19757,1,20240526,7998,2.0,5.0,248.0,2.0,,4.0,N,S,1852.0
19758,1,20240526,2984,2.0,15.0,441.0,7.0,,4.0,N,S,1852.0
19759,1,20240526,8353,2.0,7.0,459.0,1.0,,2.0,N,S,7551.0
19760,1,20240526,1407,8.0,18.0,249.0,0.0,,5.0,N,N,7552.0
19761,1,20240526,13652,2.0,1.0,328.0,6.0,,2.0,N,S,7553.0
19762,1,20240526,5059,2.0,71.0,264.0,2.0,,9.0,N,S,7553.0
19763,1,20240526,15634,2.0,21.0,33.0,3.0,,2.0,N,N,7554.0
19764,1,20240526,10715,2.0,40.0,345.0,3.0,,2.0,N,N,7554.0
19765,1,20240526,16568,2.0,51.0,521.0,11.0,,2.0,N,N,7554.0
19766,1,20240526,15806,2.0,51.0,430.0,3.0,,2.0,N,S,7554.0
19767,1,20240526,8737,2.0,51.0,640.0,6.0,,2.0,N,S,7554.0
19768,1,20240526,16695,2.0,11.0,629.0,4.0,,2.0,N,N,7554.0
19769,1,20240526,11414,2.0,49.0,254.0,3.0,,4.0,N,N,7554.0
19770,1,20240525,3586,9.0,8.0,67.0,4.0,,4.0,N,N,7555.0
19771,1,20240525,5212,9.0,58.0,578.0,1.0,,2.0,N,S,7555.0
19772,1,20240525,13073,2.0,2.0,136.0,1.0,,1.0,N,N,7555.0
19773,1,20240526,6190,2.0,3.0,369.0,0.0,,4.0,N,N,7556.0
19774,1,20240526,5113,2.0,1.0,124.0,1.0,,4.0,N,S,7556.0
19775,1,20240526,12043,2.0,23.0,103.0,4.0,,2.0,S,N,7557.0
19776,1,20240526,613,2.0,6.0,,8.0,,2.0,N,N,7557.0
19777,1,20240526,5718,2.0,8.0,327.0,1.0,,8.0,N,N,7558.0
19778,1,20240526,10532,2.0,1.0,96.0,4.0,,3.0,N,S,7558.0
19779,1,20240526,11756,2.0,14.0,362.0,5.0,,4.0,N,N,7558.0
19780,1,20240526,5177,7.0,26.0,101.0,7.0,,2.0,N,N,3105.0
19781,1,20240526,8341,7.0,73.0,268.0,3.0,,7.0,N,N,3105.0
19782,1,20240526,7482,1.0,1.0,535.0,9.0,,3.0,N,N,2728.0
19783,1,20240526,4646,2.0,23.0,397.0,1.0,,2.0,N,S,2728.0
19784,1,20240526,7924,7.0,6.0,276.0,7.0,,2.0,N,N,7559.0
19785,1,20240526,6265,4.0,1.0,34.0,2.0,,1.0,N,N,7559.0
19786,1,20240526,9584,2.0,14.0,314.0,6.0,,4.0,N,S,7559.0
19787,1,20240526,7644,7.0,3.0,553.0,3.0,,2.0,N,N,7560.0
19788,1,20240526,2681,7.0,44.0,152.0,1.0,,6.0,N,N,7560.0
19789,1,20240526,14211,7.0,25.0,90.0,11.0,,3.0,N,N,7560.0
19790,1,20240526,3631,2.0,4.0,473.0,1.0,,1.0,N,N,7560.0
19791,1,20240526,5603,2.0,12.0,488.0,3.0,,3.0,N,N,7560.0
19792,1,20240526,6986,2.0,66.0,600.0,3.0,,3.0,N,N,7560.0
19793,1,20240526,3432,2.0,4.0,362.0,10.0,,4.0,N,N,4829.0
19794,1,20240526,9445,2.0,6.0,0.0,0.0,,8.0,N,S,4829.0
19795,1,20240526,13309,2.0,58.0,538.0,8.0,,4.0,N,S,4829.0
19796,1,20240526,12158,2.0,14.0,479.0,1.0,,4.0,N,N,7561.0
19797,1,20240526,14242,2.0,14.0,64.0,0.0,,4.0,N,N,7561.0
19798,1,20240526,2291,2.0,4.0,,2.0,,4.0,S,S,2855.0
19799,1,20240526,16635,2.0,14.0,177.0,2.0,,4.0,N,N,2855.0
19800,1,20240526,2661,2.0,14.0,357.0,4.0,,4.0,N,S,2855.0
19801,1,20240526,1727,2.0,14.0,223.0,1.0,,4.0,N,N,2855.0
19802,1,20240526,5006,2.0,11.0,135.0,10.0,,2.0,N,S,2855.0
19803,1,20240526,16983,2.0,12.0,624.0,10.0,,2.0,N,N,2855.0
19804,1,20240526,5178,7.0,14.0,210.0,1.0,,4.0,N,S,7562.0
19805,1,20240526,4884,2.0,3.0,416.0,4.0,,3.0,N,N,7562.0
19806,1,20240526,4974,2.0,8.0,397.0,2.0,,3.0,N,N,7562.0
19807,1,20240526,5491,2.0,14.0,189.0,10.0,,4.0,N,N,7562.0
19808,1,20240526,2882,2.0,14.0,208.0,8.0,,4.0,N,S,7562.0
19809,1,20240526,1452,2.0,33.0,564.0,0.0,,3.0,N,S,7562.0
19810,1,20240526,5517,2.0,11.0,286.0,7.0,,2.0,N,N,7562.0
19811,1,20240526,2722,2.0,11.0,329.0,1.0,,3.0,N,N,7562.0
19812,1,20240526,1538,2.0,3.0,68.0,6.0,,4.0,N,N,7563.0
19813,1,20240526,16117,2.0,3.0,13.0,2.0,,4.0,N,S,7563.0
19814,1,20240526,3746,2.0,56.0,622.0,0.0,,4.0,N,S,7563.0
19815,1,20240526,17062,2.0,12.0,273.0,0.0,,2.0,N,S,7563.0
19816,1,20240526,3795,2.0,32.0,485.0,1.0,,4.0,N,N,7564.0
19817,1,20240526,6292,2.0,32.0,122.0,8.0,,4.0,S,N,7564.0
19818,1,20240526,15416,2.0,55.0,116.0,3.0,,4.0,N,N,7564.0
19819,1,20240526,3766,7.0,6.0,288.0,6.0,,2.0,S,S,7565.0
19820,1,20240526,7610,2.0,4.0,,8.0,,4.0,N,N,7565.0
19821,1,20240526,6598,4.0,4.0,344.0,11.0,,9.0,N,N,7566.0
19822,1,20240526,5263,2.0,26.0,418.0,6.0,,4.0,N,N,7566.0
19823,1,20240526,3124,2.0,98.0,52.0,2.0,,2.0,N,S,7566.0
19824,1,20240526,6783,15.0,3.0,511.0,8.0,,3.0,N,N,3260.0
19825,1,20240527,14780,4.0,19.0,625.0,10.0,,1.0,N,N,7567.0
19826,1,20240526,122,1.0,8.0,642.0,0.0,,3.0,N,N,7568.0
19827,1,20240526,12133,2.0,17.0,266.0,3.0,,4.0,N,N,7568.0
19828,1,20240526,3958,2.0,7.0,397.0,2.0,,4.0,N,S,7569.0
19829,1,20240526,13424,2.0,4.0,163.0,5.0,,2.0,S,S,7569.0
19830,1,20240526,6203,2.0,33.0,353.0,2.0,,4.0,N,S,7569.0
19831,1,20240527,1162,12.0,26.0,381.0,6.0,,4.0,N,S,7570.0
19832,1,20240527,14382,12.0,63.0,281.0,4.0,,4.0,N,N,7570.0
19833,1,20240527,10838,12.0,24.0,631.0,3.0,,4.0,N,N,7570.0
19834,1,20240527,9460,12.0,54.0,312.0,4.0,,4.0,N,N,7570.0
19835,1,20240527,15229,3.0,3.0,605.0,6.0,,4.0,N,N,7571.0
19836,1,20240527,14307,2.0,22.0,625.0,5.0,,6.0,N,N,7571.0
19837,1,20240527,1,2.0,3.0,,11.0,,6.0,S,S,7572.0
19838,1,20240526,11518,2.0,14.0,129.0,1.0,,4.0,N,S,7573.0
19839,1,20240526,5502,2.0,14.0,567.0,1.0,,4.0,N,N,7573.0
19840,1,20240526,6880,2.0,14.0,358.0,7.0,,2.0,N,N,7574.0
19841,1,20240526,10940,2.0,27.0,162.0,6.0,,1.0,N,S,7574.0
19842,1,20240526,7036,2.0,3.0,,10.0,,2.0,N,N,7010.0
19843,1,20240526,235,2.0,2.0,6.0,1.0,,8.0,N,S,7010.0
19844,1,20240516,468,2.0,8.0,336.0,1.0,,3.0,N,N,7575.0
19845,1,20240516,7177,2.0,26.0,484.0,5.0,,2.0,N,S,7575.0
19846,1,20240516,510,2.0,33.0,619.0,6.0,,3.0,N,S,7575.0
19847,1,20240516,3565,2.0,11.0,343.0,1.0,,3.0,N,N,7575.0
19848,1,20240516,6282,2.0,44.0,642.0,3.0,,2.0,N,N,7575.0
19849,1,20240527,572,2.0,1.0,384.0,8.0,,2.0,N,N,7576.0
19850,1,20240527,1022,2.0,97.0,510.0,7.0,,6.0,N,N,7576.0
19851,1,20240527,8117,2.0,26.0,314.0,8.0,,4.0,N,S,7577.0
19852,1,20240527,1502,2.0,14.0,273.0,7.0,,4.0,N,N,7577.0
19853,1,20240527,3124,2.0,14.0,29.0,8.0,,4.0,N,N,7578.0
19854,1,20240527,5821,2.0,19.0,342.0,1.0,,2.0,N,N,6710.0
19855,1,20240527,1910,2.0,14.0,493.0,1.0,,1.0,N,S,6710.0
19856,1,20240527,13026,2.0,48.0,298.0,5.0,,3.0,N,N,7579.0
19857,1,20240527,13392,2.0,8.0,221.0,4.0,,3.0,N,S,7579.0
19858,1,20240527,3681,2.0,32.0,19.0,5.0,,3.0,N,N,7579.0
19859,1,20240527,11805,2.0,59.0,68.0,0.0,,2.0,N,N,7579.0
19860,1,20240526,260,2.0,5.0,377.0,4.0,,4.0,N,N,7580.0
19861,1,20240526,1553,2.0,1.0,582.0,11.0,,8.0,N,S,7580.0
19862,1,20240524,14418,2.0,1.0,57.0,1.0,,4.0,N,N,700.0
19863,1,20240524,1188,2.0,6.0,541.0,3.0,,4.0,N,N,700.0
